,text,label
761,"This resto has a cosy atmosphere with a traditional village style, Best visited in the afternoon up 'till nighttime when the atmosphere is more romantic thanks to the dim light from torches and bonfires. The food served here varies, from Indonesian food to European food, they have it all. Perfect for spending time with friends or family.",positive
762,"""..the taste was rather delicious. ...""",positive
763,My bills shot up twofold all 'cause the promo ran out without giving any notification. This ain't right.,negative
764,Need price list info for the clothes on sale,neutral
765,I've come to hate JNE even more because of their slow deliveries.,negative
766,"Unlike most other restaurants and cafes, the concept of this place is unique. Lots of lamps, paintings, and semi-antiques. Food and drinks were pretty good, but the surprising part was when I looked at the menu. The price was wowww, just right for my pocket. And of course, the low price didn't make it taste any different, it was still appetizing and high-quality.",positive
767,"It's located in the hotel's first floor, which is also the highest floor, giving you a breathtaking view of the green hills. Fresh, clean, comfy, extraordinary!",positive
768,"Before my spouse and I went home to Jakarta, we stopped by this restaurant. The scenery was cool and the food was very affordable. Highly recommended",positive
769,I'm fed up with everything. So bored of doing the same routine over and over again.,negative
770,Shame that the box is quite damaged,negative
771,"We tried eating here and we were immediately given a negligent server who made us wait forever, like 4 Marcell songs. It took so long that we decided not to order. They could have the tastiest food for all I care, but nothing could salvage that lousy service.",negative
772,"The rawon rice is really delicious, affordable too. Near Parahyangan University. Unique venue with the woords and stuff.",positive
773,"Ordered soto with grilled ribs, coupled with the cold atmosphere. The taste was delish and served kindly by Mbak Diah, Tisna, and Echa. I've come here twice and I'm always satisfied with the food quality and services.",positive
774,"YouTube has a lot of functions. You can use it to watch movies, listen to songs, and sometimes to study.",positive
775,"Rain in the morning really grinds my gears, traffic and cost of online taxibike become super uncontrollable, making me sick.",negative
776,"The food is quite delicious when it's cold and there are lots of variations ranging from Restoran Burangrang, Saung Purbasari, and the food court area.",positive
777,Please find this person's address. I'll challenge them to a duel with samurai swords like a real man. They've insulted my mom whom I love and respect the most.,negative
778,"The coffee shop near UI campus, the vietnamese coffee is delicious, the price is relatively modest, good place for contemplating while doing your thesis.",positive
779,The food is great and the view is amazing. It's just that the entrance to the Lawangwangi itself doesn't stand out so not a lot of people would notice it was there aside from passerbies.,positive
780,I started my business and never feared failure,positive
781,"A Doraemon-themed restaurant. The menu is affordable and decently varied. The place isn't too big, but cozy enough. The second floor is designed just like Nobita's bedroom, complete with the iconic time machine in his desk drawer and the Anywhere Door. There's a lot of Doraemon plushies and comics that are free to read while waiting for the food. Not only that, you can watch the Doraemon films while enjoying your food. My child loves the food. Cont.",positive
782,"I went to Kafe Dipakar with my family. The scenery is truly breathtaking. The meals are also delicious. To just relax and enjoy the food while admiring the views of Dipakar is incredibly pleasing. We went there on Sunday, and it was really crowded. However, we didn't wait for too long and got ourselves a table immediately. You didn't have to wait for the food either as it would arrive shortly after you order it. This place is also great if you wanna take pics. ",positive
783,"There is no mistake that this modern cafe is one of the favourites for Depok citizens to go to, for dining or gathering, seriously it's cuz the place is that comfy.",positive
784,Just upset with the babbling attitude of the other group.,negative
785,"I like eating here because the chicken menu is tasty and soft, the sambal also hits the spot and the resto has such a comfortable vibe. Even better, the service is great and the price is reasonable.",positive
786,I'm tired of getting angry. Might as well take my package back and ship it again using another expedition. I've been severely let down for God knows how many times,negative
787,"This Reunion House is highly recommended if you wanna have lunch in Bandung. It's cozy, perfect for relaxing and chatting with anyone. The menu is also top-notch.",positive
788,"For more info about Tokopedia's currently available promos, you can go to this page.",neutral
789,"They claimed this watch is water-resistant, but one swim and it's dead.",negative
790,...The hangout spot and cafe are nice to visit. ...,positive
791,"Narrow-minded but always thinks they're right, makes me sick",negative
792,"The one taking pics with that man is not Bang Joni's little bro. Ew, no pics with that gross dude",negative
793,"A disaster just struck a traditional village in Bajawa, Flores. A great fire on Monday (13/8) afternoon devastated almost the entirety of the village. A total of 27 out of 33 traditional houses went up in flames, along with all their stories and history.",neutral
794,Went here during an office event. There is live music. The menu is varied. Perfect if you wanna go together but everyone has different tastes. The ramen is delicious.,positive
795,"I came for dinner with my family here because it had more menus aside from the main batagor menu. I only ordered 2 dishes that eventually came after 45 minutes, and that despite having already asked about it a couple of times. As for the taste of the ones I've had before, they're pretty good. Word of advice, ask about the waiting time for your dish before you order.",neutral
796,I have received the package. Kinda disappointed because I ordered a black one and it came in yellow.,negative
797,"I'm from Bali, and by chance I went on a vacation to Bandung. When we got near the West Java Governor's Office aka Gedung Sate, we were suggested to eat in Bancakan since it was near. Once we entered, we were given a plate made from cans that looked unfit for use, kinda rusty. In the end we ordered the food we liked, and hundreds of flies flew all over the place, but since we were already there, we decided to eat anyway. Utterly disgusting.",negative
798,"We're already sick of soap operas, why do you think watching a predicted hoax is any better?",negative
799,"I bought a variety of bread. It had a lot of options but the taste was nothing special. The bread was dry, like it was left for days. Not fresh at all. The service was also slow. Absolutely disappointing.",negative
800,Don't forget to drink at least 8--10 glasses of mineral water every day. ,neutral
801,"Beautiful place near the hills, we can see the city from above",positive
802,"While riding Grab, the driver told me a story about when he got thrown with a rock on Juanda street during Eid, it turns out that it was his friend's child.",neutral
803,A group of foolish students. Glad I ain't a student there. For shame.,negative
804,"Resto's great and big. When I came here for lunch on a Sunday, it was jam-packed with customers. The food's all delectable there, the fried gourami and the sambal's to die for.",positive
805,"I suppose I can bee considered as one of the regulars of Kampung Daun since its opening in 2003, if I'm not mistaken.The food quality was all right at first, but with more people coming in, the dishes being served do not feel like they used to and sometimes the servers come off as really uncaring. We ordered a variety of dishes but was served cold and distastefully, the place is good, though.",positive
806,Get a 20% discount while shopping in Giant by using BCA credit card,neutral
807,"Bro, the road in Muara Bulian Baru, has just been fixed for a month, but is broken again. The ones doing it seems lackadaiscal about it.",negative
808,"Sure, being stuck in traffic sucks, but not as hard as being stuck in the past.",negative
809,"I swear, I regret even ordering via this app. How could they not issue my e-ticket? The confirmation process also took forever. I've experienced a similar problem on the other app, but at least they gave the solution for it very quickly. I didn't have to call the customer service 4 times",negative
810,"I have sent the direct message, please check it promptly.",neutral
811,"I've done 5 transactions on June 22nd, I thought every single one was declined but really they were debited to my account for almost 7 millions, out of 5 transactions only 3 transactions were refunded",negative
812,Most of the voters in the governor elections have casted their ballots.,neutral
813,I've been waiting for JNE and turns out they would only arrive tomorrow. I'm this close to exploding,negative
814,"Spotify is complicated, with all this monthly administration and whatnot.",negative
815,"Why is eating oreo is so darn complicated, what with it gotta twisted - licked - dunked",negative
816,"Excuse me, but it's not just my number experiencing that, I've asked everyone who uses it in that area, and they all said the same thing, still don't wanna admit that your signal is just that bad?",negative
817,"Please broaden the broadcast range, because there are many regions that are unable to enjoy Net's broadcast. Thank you",neutral
818,"How could this building be allowed above the river, on the street from the hospital towards Ciroyom market? Weird",negative
819,"Word of mouth got me really curious, so I tried going into this resto. A shame that it didn't live up to the hype, in my opinion. The food was mediocre, not worth the price. Tasted like an amateur made it",negative
820,"What's with this iphone. My goodnes, the camera is so dark and ugly. Unreliable when I'm too lazy to bring a camera.",negative
821,"If you don't have enough cash to buy comics, but still wanna hang out, just come here. The comic collection is complete. The food & beverages are just additional facilities really, but it's pretty alright. The cost is also cheap and student-friendly",positive
822,"Good God, man, are you trying to provoke the other side? Don't do that, Sir, it'll just make them even more envious, spiteful, hateful, and then they'll throw tantrums like little kids. They're just gonna keep getting mad for no reason and rotting their brains and hearts further.",negative
823,"Highly recommended, for sure. The cappucino is addicting, the price's dirt cheap, and you can pay the valet any amount you can. And of course, it'll get more fun near the time of Maghrib",positive
824,"Okay boss, though the handphone suddenly hangs on its own for a day.",negative
825,This restaurant with natural atmosphere is perfect for moments with loved one or family. The food is delicious and the price is affordable,positive
826,"Ya sure that's sincere? Genuine? a publicity stunt, yo?",negative
827,I participated in the Cinta Rupiah Bank Indonesia - Net media blog competition and have submitted my article in 22 December 2017. To this day my article is still unpublished. Please clarify.,neutral
828,"This cafe offers a traditional menu catering to the young cafe-goers. On top of the comfortable venue, the price is reasonable and affordable",positive
829,"Trash TV station, inconsistent, disappointing to Persib - Persiba supporters, inhumane! Lousy and incompetent!",negative
830,"The place feels breezy and comfy. The satay is also good, but there's a lot more in the menu than just satays",positive
831,"The scenery is wonderful for photos, the breeze is cool, food tastes great. Price is affordable, too. Lovely.",positive
832,My younger sibling really loves Primarasa brownies,positive
833,There are lots of shirts and pants on sale in Matahari Mall,neutral
834,"My minimum internet was suddenly cut off, everyone in the house uses Simpati and they have the same problem: can't connect to the internet",neutral
835,Kaskus sure gives the latest and interesting information frequently.,positive
836,"One thing I really hate,  is whenever the election is coming up, things always start heating up.",negative
837,"I kinda regret getting into film major, I honestly wanted to get into fine arts major. But I don't think I have the talent.",negative
838,"The flavour of the spices in the fried rice is not as tasty as before anymore, it feels tasteless and saltier. There has to be quality control on the flavour department so that the quality is preserved.",negative
839,"As per recommendation, I tried the special mie goreng but for me it was very mediocre and didn't fit my palate.",negative
840,"Terjemahan di sheet Translation sudah benar, namun di sheet ini tidak lengkap",positive
841,Don't hand the perp over to the po-po. Just bury 'em alive.,negative
842,"Very disappointing, I ordered and paid for a ticket, it hadn't expired yet when I transferred the payment, but to this day they still haven't given me the booking code, and then they have the gall to tell me that my ticket has already expired. Then where the heck did my money go? I've contacted them via email but they've only responded to it once.",negative
843,"Wow JNE is truly horrible! No calls picked up, no tweets replied, no emails replied, no messages replied!",negative
844,"Pretty disappointed with the service of this so-called four-star hotel. When I stayed in that hotel, I received less than savory treatment from the concierges. Not to mention that the bathroom didn't even have tissues in it. Even though the price was quite high, the service given wasn't up to par.",negative
845,"I couldn't use it since last night, why are your service like this, Indosat? Registered for an extra 2 GB for 10 thousand and couldn't do anything with it, what an absolute waste of my credits.",negative
846,"The place is rather fun, the parking spot is arranged neatly. Weird combination but delicious nonetheless, steak accompanied with super spicy tak tak noodles. Hm.",positive
847,"Looks like this morning's traffic jam was rough huh? We've been touring on the bus for over an hour, but we haven't arrived yet.",negative
848,"I'm so frustrated. I've been getting calls from MNC TV everyday since February. I never even subscibe to them, and I've clarified that dozens of times.",negative
849,"Bruh, you sure are a know-it-all. No need to be on your high horse preaching all that. Your words are  just plain wrong.",negative
850,"The meatball with chicken feet is an amazing sensation. It's just so tasty, alright other than meatballs, there are other menus, too. It's just totally recommended, okay.",positive
851,"Xiaomi, Samsung, it all depends on what type you want and how much budget you have, really. Just ask the sellers around.",neutral
852,"The parking lot is too small, even cars have to be in a separate parking area across the hotel",negative
853,"Since this skate park is filled with fun gathering spots, I think I won't ever feel bored.",positive
854,I've already filed a report to mandiricare.co.id via email address,neutral
855,I've got the access code and PIN.,neutral
856,"Swear for goodness' sake, Indihome is really terrible now, what's the use of paying so much, really going crazy with my emotions, damn, for real.",negative
857,"Our family made time to try eating in this restaurant which looked like a nest with all the vining brances closing all their windows. It was exotic, unique, very cool, and the food was also excellent.",positive
858,I'm jealous but can't do anything about it.,negative
859,"It's not too pricy, the flavour's also delicious, lots of other classic Banjarese dishes.",positive
860,The box is well-sealed even though it's a little bit dented,negative
861,Gocar Drivers come from outside Jakarta to pick up customers so they can get points.,neutral
862,"Here you can pick your own strawberries and pay for it on the spot. When the fruits are big, they're a pretty good deal. The strawberries taste really sweet, too, and there also other food served here.",positive
863,"The item just came in recently, it was alright",positive
864,I'm so sick of seeing trash in Palangkaraya's city road,negative
865,Restaurant's located in Kemang. Expensive and horrible. Just don't bother coming there,negative
866,Tastes delicious when coupled with the sambal. The meat's tender. The price fits what's on the plate. The location is easy to spot. Top notch,positive
867,"Bubur Ahong is great for dinner. There's lots of menus aside from porridges, too. This restaurant's always crowded and pretty big. The porridges are delicious.",positive
868,"I came here with my significant other. The place was pretty wide and there was both indoor and outdoor areas. I sat indoors with an outside view through a window. As for the food, I was pretty satisfied. The price was well worth what was offered.",positive
869,Whether or not to vote for the governor is everyone's choice,neutral
870,"The taste has changed a lot, to the point that it's not the same anymore. Seems tasteless now. The flavour needs major improvements. There are also not that many drinks on the menu, only soft drinks.",negative
871,"Although the price's gone off the roof now but believe me, when you order a Padang rice in Singgalang Jaya, the portion size is one hell of a feast. Even now, this place is still one of my favorite places to enjoy Padangnese culinary.",positive
872,"The duck is tasty, soft, the sambal is good. The place is pretty nice and clean.",positive
873,"Located in the CIty Link Mall Festival, this resto offers you a-la-carte Chinese dish and dimsums. The food is pretty great, and the place is huge with a lot of families dining in. Our favorite is the mayonnaise shrimp",positive
874,Hospital food is always unappetising.,negative
875,"If you come here you gotta buy the fried eggplant, the place's also pretty comfy there's lesehan, avoid lunchtime if you want to come here because this place's gonna be really crowded.",positive
876,"The location is pretty ideal, located on Sudirman Street which is near many shopping spots, even the restaurant is pretty close to that place. Food is great, lots of options so it's not too boring. The place is also comfortable.",positive
877,"This resto has varied menu but most of them are Chinese and Halal menus. The chicken mushroom noodles and Hainanese rice are also delish and recommended. Duck's great, too. This resto now has a branch in Istana Plaza.",positive
878,"Went to Bandung. Searched for ramen.. The one that was said to be in now. The price is appropriate for the flavour. If I ever return to Bandung, will definitely visit again.",positive
879,"If there's anything wrong with my attitude, you can say it to my face, you know, no need to gossip behind my back. It's not cool like that. Coward!",negative
880,"Please confirm whether the delivery to the recipient's address will be made today or tomorrow, friend, thanks.",neutral
881,"The parking space wasn't big enough. Worse yet was when we were eating, they asked us to move our car because someone else had finished eating and wanted to get their rides out. So annoying.",negative
882,"Yeah, it's like that, y'know, the student's awareness of their responsibility is very lacking nowadays. Most of them are irresponsible with their obligations",negative
883,"This uduk rice is on Rajiman street and opens from afternoon to night. The menu is pretty simple. ony rice and other side dishes. Usually I eat uduk rice with fried chicken and sambal, which isn't too spicy.",neutral
884,"Anyway, my first Indomie in 2018 last night turned out to be delightful.",positive
885,My internet card's minimum couldn't be used even though I could still use the local quota. I'm within the activation location and the card has been registered.,neutral
886,Hypermart is giving a 20% discount on fresh products every Monday - Thursday with the Mandiri Hypermart Card,neutral
887,I'm about to flip my lid because of Indosat,negative
888,"While waiting for the year to change, we tried coming here. Both of us ordered a few sushis. The drinks were milktea and vanilla ice cream with coconut. The sushi was good but I think it had too much rice. Still tasty, though. The cost was affordable.",positive
889,"Not to mention they haven't processed my complaint yet. I don't think I'll get my money back, even though my credits and quota are gone.",negative
890,"We are so disappointed with the services of Lion's employee posted in Gate A6 of Cengkareng Airport. I was lied to, and my item's broken and filthy upon arrival.",negative
891,The most disappointing is when the leader cannot and will not differentiate nor care about which one is the real statesman and which one is the dirty politician,negative
892,"This is a recommended chicken porridge place near Bandung. The location is strategic and easy to find, the price don't make you go broke, and the place is always packed, weekdays or weekends, because the flavour's just that good.",positive
893,Going to this place to rest after dealing with traffic jam. The food was okay but the cakes were awesome. Totally worth it,positive
894,Then what's the point of me updating my newest cellphone number to the BNI Branch Customer Service if the data in BNI will still show my old number? What's with this service!,negative
895,"I've been coming to enjoy the food in Roemah Nenek more times than I could remember. I love the comfortable atmosphere for dining with family. On certain days, there's even live music. The food also has a lot of variations, from the traditional, Asian, and even Western food.",positive
896,"A lot of people don't really like going to the doctor. Aside from the relatively expensive price for some people, not every doctor could heal you. A lot of them often give false diagnosis. I don't know if it's a big deal or not, the doctors are humans too, after all. ",negative
897,"Good service, large enough parking lot, the strawberry grove is vast and has a lot of red strawberries that's ripe for picking. The resto's food has a lot of variety, tastes great, the strawberry sambal is especially unique and tasty. Nasi liwet with strawberry is a must-try. So far, none of the meals have been disappointing. Highly recommended for family travels.",positive
898,"For crying out loud, CPNS test caused traffic, damnnnnnnn.",negative
899,"Took forever for the food, and the waitress was rude. At the time I ordered pizza and it came out burnt. Not even the cashier could give a smile as I paid for the food. Horrible service.",negative
